,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
36,Tide White Detergent Bar Soap 200 g *10 (Free Container worth 50),0,0,0,170,4.1,310,0,"Monday, January 31",1,https://www.amazon.in/Tide-Blue-White-Detergent-Cannister/dp/B08DB9G62Y/ref=sr_1_37?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-37
37,Henko Matic Top Load Detergent Powder 2Kg,0,0,0,374,4.5,862,0,"Tomorrow, January 28",1,https://www.amazon.in/Henko-Matic-Top-Load-Detergent-2Kg-Rs/dp/B08WD21DXF/ref=sr_1_38?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-38
38,Henko Stain Champion Oxygen Power Powder - 3 kg with 1 kg,0,0,0,438,4.4,"2,207",0,"Monday, January 31",1,https://www.amazon.in/Henko-Stain-Champion-Oxygen-Power/dp/B01C42ZJXO/ref=sr_1_39?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-39
39,Henko Stain Care Powder - 5 kg with Free 1.5 kg,0,0,0,689,4.5,"1,676",0,"Tomorrow, January 28",1,https://www.amazon.in/Henko-Henko-Stain-Care-Powder-5-kg-with-Free-1-5-kg/dp/B07L3N2VZ4/ref=sr_1_40?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-40
40,"Wheel Green Detergent Powder, 1 kg (Lemon and Jasmine)",0,0,0,109,4.3,223,0,"Wednesday, February 2",0,https://www.amazon.in/Wheel-Green-Powder-Lemon-Jasmin/dp/B00U77EQHE/ref=sr_1_41?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-41
41,"Diolty Liquid Detergent 5 Litre, Liquid Detergent for Top Load & Front Load Washing Machine | Suitable For All Fabrics | Eco-friendly, Non-toxic (Pink)",0,0,0,409,4.6,82,66,"Wednesday, February 2",0,https://www.amazon.in/Diolty-Detergent-Suitable-Eco-friendly-Non-toxic/dp/B09NR4P283/ref=sr_1_42?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-42
42,"Surf Excel Matic Top Load Detergent Washing Powder 2 kg, Specially designed for Tough Stain Removal on Laundry in Washing Machines",0,0,0,350,4.4,"20,743",27,"Monday, January 31",1,https://www.amazon.in/Surf-Excel-Matic-Detergent-Powder/dp/B00TS88UZW/ref=sr_1_43?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&smid=AT95IG9ONZD7S&sprefix=detergent%2Caps%2C7880&sr=8-43
43,"Shatras Super Wash Liquid Detergent 5 Liter, Laundry Liquid for Fabric Care, Suitable for Top-Load and Front Load Machine and Hand Wash, Concentrated Laundry Detergent",0,0,0,377,4.9,33,66,"Wednesday, February 2",0,https://www.amazon.in/Shatras-Detergent-Suitable-Top-Load-Concentrated/dp/B09NM9ZXFR/ref=sr_1_44?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-44
44,Amazon Brand - Presto! Detergent Powder - 8kg,0,0,0,669,3.7,900,7,"Monday, January 31",1,https://www.amazon.in/Amazon-Brand-Presto-Detergent-Powder/dp/B081QSKDRW/ref=sr_1_45?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-45
45,Ariel Matic Front Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg - Pantry,0,0,0,"1,080",4.5,"10,677",6,"Tomorrow, January 28",1,https://www.amazon.in/Ariel-Matic-Detergent-Washing-Powder/dp/B071QXZQ9L/ref=sr_1_46?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-46
46,Tide Plus Detergent Washing Powder with double Power Lemon and Mint Pack - 1 kg,0,0,0,0,4.4,"3,329",0,,0,https://www.amazon.in/Tide-Detergent-Washing-Powder-Extra/dp/B079QKXP84/ref=sr_1_47?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-47
47,UJALA Liquid Detergent 800ml - New Ujala Liquid Detergent with IDD (Instant Dirt Dissolvers) for Effortless Washing & Superior Color Care.,0,0,0,93,4.3,405,15,"Monday, January 31",1,https://www.amazon.in/UJALA-Liquid-Detergent-800ml-Dissolvers/dp/B091NF44G2/ref=sr_1_48?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-48
48,Ariel Matic Top Load Detergent Washing Powder 3 KG + 1 KG Free,0,0,0,0,4.5,461,0,,0,https://www.amazon.in/Ariel-Matic-Detergent-Washing-Powder/dp/B08WBPD1L4/ref=sr_1_49?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-49
49,IFB Essentials Fluff Front Load Fabric Liquid Detergent - 1 liters,0,0,0,249,4.4,"9,177",25,"Tomorrow, January 28",1,https://www.amazon.in/IFB-Essentials-Fluff-Fabric-Detergent/dp/B075GSVL1M/ref=sr_1_50?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-50
50,"Ghadi Detergent Powder, 500g",0,0,0,28,4.2,446,7,"Saturday, January 29",0,https://www.amazon.in/Ghadi-Detergent-Powder-500g/dp/B07BDPZKGB/ref=sr_1_51?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-51
51,"Ariel Matic Liquid Detergent, Front Load, 1 Litre, Pack Of 1",0,0,0,230,4.4,"8,018",0,"Thursday, February 3",1,https://www.amazon.in/Ariel-Matic-Liquid-Detergent-Front/dp/B089DVH4Y7/ref=sr_1_52?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-52
52,Ariel Complete Detergent Washing Powder- 4Kg Value Pack,0,0,0,620,4.4,"5,816",50,"Monday, January 31",1,https://www.amazon.in/Ariel-Complete-Detergent-Washing-Powder/dp/B07RH199GJ/ref=sr_1_53?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-53
53,Bosch Detergent for Front Load Washing Machine - 1 l,0,0,0,263,4.4,"4,735",6,,1,https://www.amazon.in/Bosch-Detergent-Front-Washing-Machine/dp/B07HFHHJVF/ref=sr_1_54?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-54
54,"Purela Liquid Detergent 5 Liter, Laundry Liquid for Fabric Care, Suitable for Top-Load and Front Load Machine",0,0,0,409,4.1,"1,155",66,"Wednesday, February 2",0,https://www.amazon.in/Purela-Detergent-Laundry-Suitable-Top-Load/dp/B096S8P8S7/ref=sr_1_55?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-55
55,Ariel Matic Top Load Detergent Washing Powder - 2 kg,0,0,0,449,4.4,"3,537",0,"Tomorrow, January 28",1,https://www.amazon.in/Ariel-Matic-Detergent-Washing-Powder/dp/B01N4GLE1I/ref=sr_1_56?crid=108KQX7O5OA73&keywords=detergent&qid=1643237914&sprefix=detergent%2Caps%2C7880&sr=8-56
56,Ariel Matic Top Load Detergent Washing Powder - 2 kg,1,0,0,449,4.4,"3,537",0,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0446538T0YWZONNGYUY&url=%2FAriel-Matic-Detergent-Washing-Powder%2Fdp%2FB01N4GLE1I%2Fref%3Dsr_1_57_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-57-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_btf
57,Ariel Matic Front Load Detergent Washing Powder - 4 kg with Free Detergent Powder - 2 kg - Pantry,1,0,0,"1,080",4.5,"10,677",6,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02344172VVXO5NI2K08&url=%2FAriel-Matic-Detergent-Washing-Powder%2Fdp%2FB071QXZQ9L%2Fref%3Dsr_1_58_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-58-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_btf
58,Ariel Matic Front Load Detergent Washing Powder - 2 kg,1,0,0,283,4.3,"1,835",47,"Tomorrow, January 28",1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02520452NOGG5VSKA4YX&url=%2FAriel-Matic-Detergent-Washing-Powder%2Fdp%2FB01NALS5VE%2Fref%3Dsr_1_59_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-59-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_btf
59,Tide Plus Double Power Detergent Washing Powder Lemon & Mint 6kg + 2kg FREE,1,0,0,704,4.4,"10,373",0,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A07744251C7E4XNN0MX46&url=%2FTide-Extra-Detergent-Washing-Powder%2Fdp%2FB079QKYMTY%2Fref%3Dsr_1_60_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643237914%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-60-spons%26psc%3D1&qualifier=1643237914&id=7402904976311698&widgetName=sp_btf
60,"Surf Excel Easy Wash Detergent Powder, 5 Kg",1,1,0,525,4.4,"32,505",16,,0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A01082332WWTCZ8SVXBXI&url=%2FSurf-Excel-Easy-Detergent-Powder%2Fdp%2FB09C3VGV8G%2Fref%3Dsr_1_49_sspa%3Fcrid%3D108KQX7O5OA73%26keywords%3Ddetergent%26qid%3D1643239565%26smid%3DAT95IG9ONZD7S%26sprefix%3Ddetergent%252Caps%252C7880%26sr%3D8-49-spons%26psc%3D1&qualifier=1643239565&id=244675708848646&widgetName=sp_atf_next
